dataset,seed,model,config_index,params_json,error,val_macro_f1,val_accuracy,val_brier,val_ece,val_fit_time_sec
satimage,17,Extra Trees,9,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8755034780313299,0.8996889580093312,0.154423805581418,0.0677625198741412,0.1975321670761332
satimage,17,Extra Trees,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8931715710589351,0.9144634525660964,0.14133270845422452,0.06784777883829855,0.21033687493763864
satimage,17,Extra Trees,11,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8645714698397589,0.8919129082426127,0.16861770822028135,0.08416919295341915,0.1551381249446422
satimage,17,Extra Trees,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8891614875506887,0.911353032659409,0.13920897511715682,0.06579040136043496,0.21379304199945182
satimage,17,HistGradientBoosting,1,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8838337958784453,0.9059097978227061,0.1390351321617758,0.01702354106227648,1.9275924999965355
satimage,17,HistGradientBoosting,2,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8728553309551431,0.8950233281493002,0.14686917894390986,0.022061557025444732,2.725027250009589
satimage,17,HistGradientBoosting,3,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8881634761054436,0.9074650077760498,0.13775957531347374,0.033140665060615,2.3904399590101093
satimage,17,HistGradientBoosting,4,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8817915705077518,0.9043545878693624,0.14031245685435356,0.019737337935161955,5.042780333082192
satimage,17,HistGradientBoosting,5,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8810099391236837,0.9027993779160186,0.14340991087374838,0.02016065257653485,3.7203215420013294
satimage,17,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8861253796786013,0.9066874027993779,0.13654707691218182,0.018719758672930884,4.467851958004758
satimage,17,HistGradientBoosting,7,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8771287106913306,0.8996889580093312,0.14267543958512263,0.022478918464974566,2.397937874891795
satimage,17,HistGradientBoosting,8,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8843925811193799,0.9043545878693624,0.14268338514845705,0.02859401506368714,3.1491149170324206
satimage,17,HistGradientBoosting,9,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.8835959613292684,0.9043545878693624,0.13995422286037018,0.02536528046681709,2.2255103749921545
satimage,17,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8929745940979742,0.9129082426127527,0.13455994458498757,0.033644405619122984,3.7099657909711823
satimage,17,HistGradientBoosting,11,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.885751263619622,0.9059097978227061,0.13766161725028245,0.026073745075068024,2.3177494580158964
satimage,17,HistGradientBoosting,12,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8874760533071059,0.9074650077760498,0.13928731695455449,0.028730022286865345,3.4353447089670226
satimage,17,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.8603210187743618,0.885692068429238,0.16466058063309194,0.020926391209529313,0.9604734999593347
satimage,17,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.842911842057537,0.8716951788491446,0.1757979667292848,0.033072169856888496,0.3855097920168191
satimage,17,MLP,3,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.8862313835658968,0.9059097978227061,0.13436807302355022,0.026160656734645668,0.8266812500078231
satimage,17,MLP,4,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.8642150856233218,0.8888024883359253,0.16103266664431093,0.02804850338155159,0.25078862498048693
satimage,17,MLP,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.842911842057537,0.8716951788491446,0.175817552454777,0.03287138304698997,0.3853133749216795
satimage,17,MLP,6,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8561526158393825,0.8810264385692068,0.1657807089438308,0.02128220810097458,0.25801791704725474
satimage,17,MLP,7,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.842911842057537,0.8716951788491446,0.17579017763244872,0.033058327011036864,0.38849387504160404
satimage,17,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.8616128222720477,0.8864696734059098,0.16468639797368315,0.02108111077716399,0.9467530000256374
satimage,17,MLP,9,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8640021719501417,0.8895800933125972,0.15622213961176962,0.01986523470762092,0.6845064170192927
satimage,17,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",,0.8988021010821926,0.911353032659409,0.13431299370952837,0.018617248511322092,0.5577071659499779
satimage,17,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8634209310652888,0.8888024883359253,0.15613859719403295,0.020325420820109883,0.68611791706644
satimage,17,MLP,12,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0001}",,0.8076758998697158,0.8514774494556765,0.200227373949717,0.025252772117957897,0.5390566660789773
satimage,23,Logistic Regression,1,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.827615462191195,0.8491446345256609,0.2244763384008881,0.053155463385726624,0.026118417037650943
satimage,23,Logistic Regression,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.8341726807672174,0.8522550544323484,0.2068575441689535,0.01342810623438627,0.042573084007017314
satimage,23,Logistic Regression,3,"{""C"": 5.0, ""class_weight"": null}",,0.8234384376880571,0.8639191290824261,0.19284658470163105,0.01668383187049232,0.05346891703084111
satimage,23,Logistic Regression,4,"{""C"": 1.0, ""class_weight"": null}",,0.8160760869825152,0.8584758942457231,0.19122792000381414,0.02427282316218856,0.03800104197580367
satimage,23,Logistic Regression,5,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.8378731647419908,0.8561430793157077,0.2110916575142447,0.03321365822647552,0.03097225003875792
satimage,23,Logistic Regression,6,"{""C"": 0.05, ""class_weight"": null}",,0.780057933291156,0.8374805598755832,0.21162948947907387,0.05181245546016471,0.023688666056841612
satimage,23,Logistic Regression,7,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.8352032291368628,0.854587869362364,0.21050956542313168,0.020450802178581716,0.07837883301544935
satimage,23,Logistic Regression,8,"{""C"": 20.0, ""class_weight"": null}",,0.8173499301424777,0.859253499222395,0.19471543483957165,0.018228100812807492,0.06906970799900591
satimage,23,Logistic Regression,9,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.8328247698343785,0.8530326594090202,0.2084976992562842,0.024986384125868216,0.06225033407099545
satimage,23,Logistic Regression,10,"{""C"": 0.01, ""class_weight"": null}",,0.764927025316696,0.8343701399688958,0.23257480174353,0.06455217875935838,0.019668749999254942
satimage,23,Logistic Regression,11,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.8138100591527716,0.838258164852255,0.2496351744365824,0.09458762610477267,0.022347916034050286
satimage,23,Logistic Regression,12,"{""C"": 0.2, ""class_weight"": null}",,0.7998332736848702,0.8491446345256609,0.198200587730349,0.028477473238349513,0.0290779999922961
satimage,23,Random Forest,1,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8997462561285015,0.9136858475894246,0.1364644785726629,0.05106402280974598,0.4483021670021117
satimage,23,Random Forest,2,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8922035649180472,0.9090202177293935,0.14309075995367743,0.0547844233010441,0.26210154104046524
satimage,23,Random Forest,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8955231403656211,0.911353032659409,0.14270364694462376,0.06134898286725653,0.2595889999065548
satimage,23,Random Forest,4,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9024948135020047,0.9175738724727839,0.14006454984503858,0.05415716352981213,0.4050946249626577
satimage,23,Random Forest,5,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8817860244192004,0.9004665629860031,0.15517314992449788,0.06281718323945729,0.26556904101744294
satimage,23,Random Forest,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8955231403656211,0.911353032659409,0.14270364694462376,0.06134898286725653,0.26445654092822224
satimage,23,Random Forest,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8978311235584986,0.9129082426127527,0.13918137788362117,0.052507153760069744,0.42518591706175357
satimage,23,Random Forest,8,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8951321389611308,0.911353032659409,0.14066274408156215,0.05695178849144643,0.2697182920528576
satimage,23,Random Forest,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8898472094948763,0.9066874027993779,0.1490358235817218,0.05643417492222904,0.39923199999611825
satimage,23,Random Forest,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8903887592137733,0.9066874027993779,0.15038800152376292,0.05833137422650931,0.391411375021562
satimage,23,Random Forest,11,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8978311235584986,0.9129082426127527,0.1391813778836212,0.052507153760069744,0.4442134579876438
satimage,23,Random Forest,12,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8997462561285015,0.9136858475894246,0.136394314843615,0.051109383100051774,0.44060208392329514
satimage,23,Extra Trees,1,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9021839978617243,0.9144634525660964,0.1326089007201807,0.05676300571118106,0.22700904204975814
satimage,23,Extra Trees,2,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.879714011817788,0.8996889580093312,0.15137328530581548,0.06734159791209317,0.15730587497819215
satimage,23,Extra Trees,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8873439645267434,0.9051321928460342,0.1417354874213512,0.06532002926672793,0.16766537493094802
satimage,23,Extra Trees,4,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8899100896557252,0.9059097978227061,0.13957137940861966,0.053686559067900756,0.2068373339716345
satimage,23,Extra Trees,5,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8668609237148509,0.8888024883359253,0.16781612040730481,0.07455796044114608,0.15559879201464355
satimage,23,Extra Trees,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8856842766970118,0.9035769828926905,0.14177333374655898,0.06094189975179324,0.16378141602035612
satimage,23,Extra Trees,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.8981957203717382,0.9136858475894246,0.13426463619176754,0.05776809595029676,0.21563133306335658
satimage,23,Extra Trees,8,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.8944669184582041,0.9105754276827371,0.1360433212372559,0.05839294971487821,0.16680904105305672
satimage,23,Extra Trees,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8826457367885707,0.9012441679626749,0.14878739960838652,0.06389032899266973,0.1935195840196684
satimage,23,Extra Trees,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.8776857760039437,0.8965785381026439,0.1523615289261434,0.06228369956996928,0.1935971250059083
satimage,23,Extra Trees,11,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.899493716898721,0.9144634525660964,0.13419467121229578,0.05943010195265253,0.20842941699083894
satimage,23,Extra Trees,12,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9039590298370533,0.916796267496112,0.13228147572144464,0.057335406946604564,0.23210625001229346
satimage,23,HistGradientBoosting,1,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.889020129779527,0.9051321928460342,0.13904285943114308,0.028458940065580775,1.7333615421084687
satimage,23,HistGradientBoosting,2,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.8888890639418546,0.9051321928460342,0.13702433638595107,0.017765153895492828,1.8167070829076692
satimage,23,HistGradientBoosting,3,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.891774179066183,0.9082426127527217,0.1385243212684866,0.030551055835177227,1.0388197499560192
satimage,23,HistGradientBoosting,4,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8883698142109377,0.9043545878693624,0.13648303170634493,0.02993374517524311,1.7950847919564694
satimage,23,HistGradientBoosting,5,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.894448632966505,0.9097978227060654,0.1310041652850118,0.02340145616384036,3.0224817499984056
satimage,23,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8817259060535066,0.8981337480559876,0.143001110873614,0.020616627698368323,3.6246268750401214
satimage,23,HistGradientBoosting,7,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8980678274559709,0.9129082426127527,0.13058416661269026,0.030559002806427246,1.8938972919713706
satimage,23,HistGradientBoosting,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.889932011699424,0.9066874027993779,0.13907332968178543,0.013313519322254571,2.6251359580783173
satimage,23,HistGradientBoosting,9,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.8910921503668651,0.9074650077760498,0.13297437599288772,0.02591189560900204,3.2039334579603747
satimage,23,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8963169431752611,0.911353032659409,0.13066817639554276,0.022945696000940992,2.9870582089060917
satimage,23,HistGradientBoosting,11,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8959515530733527,0.9105754276827371,0.13205100348602242,0.02102240511988588,4.686257624998689
satimage,23,HistGradientBoosting,12,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.8979842874216599,0.9121306376360808,0.13164081311139234,0.02049481177211642,4.493334958911873
satimage,23,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.8957494383655327,0.9105754276827371,0.12760880515231704,0.019993942617840554,1.0360167920589447
satimage,23,MLP,2,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8776032356031842,0.8981337480559876,0.14669212655483055,0.03365468936686657,0.2833013749914244
satimage,23,MLP,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.8981116544570801,0.911353032659409,0.13079537228766105,0.025372883093044356,0.9003510000184178
satimage,23,MLP,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.8024550115636956,0.8499222395023328,0.21869936668578988,0.06539215208589191,0.4328800409566611
satimage,23,MLP,5,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.895215121861696,0.9082426127527217,0.13140411607031194,0.02215233032662896,0.9655179999535903
satimage,23,MLP,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.8389972417487647,0.8709175738724728,0.17902753849641587,0.022042661442112133,0.330804624943994
satimage,23,MLP,7,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.8949726076961229,0.9129082426127527,0.12941617646361384,0.015542183614952958,0.6604732499690726
satimage,23,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.8107877721868908,0.8499222395023328,0.20071258389651406,0.024218941941511304,0.47304137505125254
satimage,23,MLP,9,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.8694704346603367,0.8895800933125972,0.15506831444396477,0.03636874869921328,0.9632965830387548
